problem_id,language,revision,solution,link,date_time,title,difficulty,difficulty_category,attempts,completion_count,author,tags,published_at,category,total_stars,vote_score,issues,suggestions
52c31f8e6605bcc646000082,Python,1,"def two_sum(numbers, target):

    for i, a in enumerate(numbers):

        for j, b in enumerate(numbers[i+1:]):

            if a + b == target:

                return [i, i + j + 1]

    return -1",https://www.codewars.com/kata/52c31f8e6605bcc646000082,2023-05-10 18:44:29.657,Two Sum,6 kyu,yellow,186768,56376,wthit56,"['Arrays', 'Fundamentals', 'Algorithms']",2013-12-31T20:03:10.317Z,reference,1201,3939,10,3
57ee4a67108d3fd9eb0000e7,Python,1,"geese = [""African"", ""Roman Tufted"", ""Toulouse"", ""Pilgrim"", ""Steinbacher""]

def goose_filter(birds):

    biiiiiiiiiiiirrrrrrrrdddddddddsssssssssssss = birds

    birdsbutangry = geese

    return [birdbirdbirdbirdbird for birdbirdbirdbirdbird in biiiiiiiiiiiirrrrrrrrdddddddddsssssssssssss if not birdbirdbirdbirdbird in birdsbutangry]",https://www.codewars.com/kata/57ee4a67108d3fd9eb0000e7,2023-05-12 12:55:31.002,Filter out the geese,8 kyu,white,77857,33780,stevehopkinson,"['Arrays', 'Fundamentals']",2016-09-30T11:20:18.585Z,reference,396,3218,1,2
53f0f358b9cb376eca001079,Python,1,"class Ball(object):

    def __init__(self, ball_type=""regular""):

        self.ball_type = ball_type",https://www.codewars.com/kata/53f0f358b9cb376eca001079,2023-04-19 18:08:39.907,Regular Ball Super Ball,8 kyu,white,70411,29912,ogryzek,['Fundamentals'],2014-08-17T18:50:15.319Z,reference,322,1981,0,1
5966e33c4e686b508700002d,Python,1,"def sum_str(a, b):

    return str(sum([int(x) if x else 0 for x in [a, b]]))",https://www.codewars.com/kata/5966e33c4e686b508700002d,2023-05-11 19:36:11.010,Sum The Strings,8 kyu,white,145674,38834,K-Calderon-ASC,['Fundamentals'],2017-07-13T17:27:09.719Z,reference,297,3462,1,1
541c8630095125aba6000c00,Python,1,"def digital_root(n):

    # Explode the number

    digits = [int(n) for n in str(n)]

    while len(digits) > 1:

        digits = [int(n) for n in str(sum(digits))]

        

    return digits[0]",https://www.codewars.com/kata/541c8630095125aba6000c00,2023-04-20 17:29:07.363,Sum of Digits / Digital Root,6 kyu,yellow,866631,224118,user578387,"['Mathematics', 'Algorithms']",2014-09-19T20:00:24.356Z,algorithms,3827,17749,2,8
5acbc3b3481ebb23a400007d,Python,1,"def is_flush(cards):

    # Get the final character of each card

    suits = [card[-1] for card in cards]

    # Return if all suits are the same

    return len(set(suits)) == 1",https://www.codewars.com/kata/5acbc3b3481ebb23a400007d,2023-03-24 07:27:08.880,Determine if the poker hand is flush,7 kyu,white,10893,3647,CodingWarrior,"['Arrays', 'Algorithms', 'Logic', 'Strings', 'Games']",2018-04-10T18:10:13.891Z,games,46,556,2,0
556deca17c58da83c00002db,Python,1,"def tribonacci(signature, n):

    if n <= 3:

        return signature[:n]

    

    a = 3

    rolling_sum = sum(signature)

    while a < n:

        signature.append(rolling_sum)

        rolling_sum *= 2

        rolling_sum -= signature[-4]

        a += 1

    

    return signature",https://www.codewars.com/kata/556deca17c58da83c00002db,2023-05-12 07:26:47.171,Tribonacci Sequence,6 kyu,yellow,534855,127866,GiacomoSorbi,"['Number Theory', 'Arrays', 'Lists', 'Fundamentals']",2015-06-02T17:49:21.747Z,reference,2774,10596,5,1
51c8e37cee245da6b40000bd,Python,1,"def strip_comments(strng, markers):

    lines = strng.split(""\n"")

    output_lines = []

    print(lines)

    for line in lines:

        indices = [line.find(marker) for marker in markers if marker in line]

        # Copy up until the minimum index

        if indices:

            line = line[:min(indices)].rstrip()

        output_lines.append(line)

        

    return ""\n"".join(output_lines)",https://www.codewars.com/kata/51c8e37cee245da6b40000bd,2023-03-08 15:27:52.412,Strip Comments,4 kyu,blue,420562,43322,jhoffner,"['Strings', 'Algorithms']",2013-06-25T05:10:21.783Z,algorithms,1946,2972,14,12
530e15517bc88ac656000716,Python,1,"def rot13(message):

    return message.translate(str.maketrans(""abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ"", ""nopqrstuvwxyzabcdefghijklmNOPQRSTUVWXYZABCDEFGHIJKLM""))",https://www.codewars.com/kata/530e15517bc88ac656000716,2023-05-13 14:49:14.038,Rot13,5 kyu,yellow,354383,73516,Rubikan,"['Ciphers', 'Fundamentals']",2014-02-26T16:25:05.912Z,reference,1874,4896,3,4
577bd026df78c19bca0002c0,Python,1,"def correct(s):

    return s.translate(str.maketrans(""501"", ""SOI""))",https://www.codewars.com/kata/577bd026df78c19bca0002c0,2023-05-12 13:57:38.096,Correct the mistakes of the character recognition software,8 kyu,white,103158,41040,denesnori,"['Fundamentals', 'Strings']",2016-07-05T16:57:28.344Z,reference,404,3818,2,3
54a91a4883a7de5d7800009c,Python,1,"import re

def increment_string(strng):

    str1 = re.match(r""^(.*?)\d*$"", strng)

    if bool(str1):

        str1 = str1.group(1)

    else:

        str1 = """"

        

    str2 = re.search(r""\d*$"", strng).group(0)

    if not str2:

        str2 = ""0""

        

    leading_zeros = re.match(r""0*(?!$)"", str2).group(0)

    

    o_len = len(str(int(str2)))

    str2 = str(int(str2) + 1)

    dlen = len(str2) - o_len

    

    if dlen > 0:

        leading_zeros = leading_zeros[:-dlen]

        

    return  str1 + leading_zeros + str2
",https://www.codewars.com/kata/54a91a4883a7de5d7800009c,2023-05-11 14:47:06.790,String incrementer,5 kyu,yellow,358923,37426,parceval,"['Regular Expressions', 'Strings']",2015-01-04T10:47:36.748Z,reference,2419,3304,7,9
5949481f86420f59480000e7,Python,1,"def odd_or_even(arr):

    return ""even"" if len([x for x in arr if x % 2 == 1]) % 2 == 0 else ""odd""",https://www.codewars.com/kata/5949481f86420f59480000e7,2023-05-11 13:31:08.518,Odd or Even?,7 kyu,white,208626,102191,ethaning,"['Fundamentals', 'Arrays']",2017-06-20T16:07:05.006Z,reference,520,7069,1,0
517abf86da9663f1d2000003,Python,1,"import re



def to_camel_case(text):

    regex = r'[^\w]+'

    words = ""_"".join(re.split(regex, text))

    words = re.split(r'_+', words)

    return """".join([word.capitalize() if i > 0 else word for i, word in enumerate(words)])",https://www.codewars.com/kata/517abf86da9663f1d2000003,2023-04-29 12:17:55.855,Convert string to camel case,6 kyu,yellow,650309,149606,jhoffner,"['Regular Expressions', 'Algorithms', 'Strings']",2013-07-25T01:40:25.970Z,algorithms,2670,10803,20,8
5571f712ddf00b54420000ee,Python,1,"import math

def loose_change(cents):

    cents = max(0, math.floor(cents))

    

    change = [(""Quarters"", 25), (""Dimes"", 10), (""Nickels"", 5), (""Pennies"", 1)]

    change_dict = {}

    

    for coin, value in change:

        change_dict[coin] = cents // value

        cents -= change_dict[coin] * value

    

    return change_dict",https://www.codewars.com/kata/5571f712ddf00b54420000ee,2023-04-20 17:42:14.126,Loose Change,6 kyu,yellow,14403,4753,ghost_pilot,"['Mathematics', 'Fundamentals']",2015-06-05T19:23:17.867Z,reference,95,669,2,2
5279f6fe5ab7f447890006a7,Python,2,"def pick_peaks(arr):

    pos = []

    peaks = []

    # Short circuit

    if not arr:

        return {""pos"": pos, ""peaks"": peaks}



    nums = len(arr)

    for i in range(1, nums - 1):

        num = arr[i]

        # Simple logic to check either side

        if num > arr[i - 1] and num > arr[i + 1]:

            pos.append(i)

            peaks.append(num)



        # Plateau check

        elif num > arr[i - 1] and num == arr[i + 1]:

            # Now we need to check for plateaus - first we will assume we are NOT plateau until we can validate

            # Assuming not will mean it doesn't matter if we hit the end of the array

            # Now we need to find a number to the right smaller than our own

            for j in range(i + 1, nums):

                if arr[j] < num:

                    pos.append(i)

                    peaks.append(num)

                    break

                elif arr[j] > num:

                    break

    

    return {""pos"": pos, ""peaks"": peaks}",https://www.codewars.com/kata/5279f6fe5ab7f447890006a7,2023-03-09 07:29:20.666,Pick peaks,5 kyu,yellow,210686,23511,frenetic_be,"['Arrays', 'Algorithms']",2013-11-06T07:59:58.961Z,algorithms,1646,2052,3,6
54fe05c4762e2e3047000add,Python,1,"class Ship:

    def __init__(self, draft, crew):

        self.draft = draft

        self.crew = crew

    

    def is_worth_it(self):

        return self.draft - self.crew * 1.5 > 20",https://www.codewars.com/kata/54fe05c4762e2e3047000add,2023-04-19 18:10:13.459,OOP: Object Oriented Piracy ,8 kyu,white,61122,14301,By-The-Ocean,"['Object-oriented Programming', 'Fundamentals']",2015-03-09T21:55:36.128Z,reference,246,1271,4,2
52742f58faf5485cae000b9a,Python,2,"def format_duration(seconds):

    if seconds == 0:

        return ""now""

    

    # Create a dictionary with times in seconds

    time_units_dict = {

        ""year"": 31536000,

        ""day"": 86400,

        ""hour"": 3600,

        ""minute"": 60,

        ""second"": 1

    }

    

    time_units_cache = []

    for unit, time_basis in time_units_dict.items():

        time_basis = time_units_dict[unit]

        units = seconds // time_basis

        

        if units == 0:

            continue

        

        seconds -= units * time_basis

        

        formatted_units = f""{units} {unit}""

        if units > 1:

            formatted_units += ""s""

        

        time_units_cache.append(formatted_units)

        

    

    # Format the output string

    num_units = len(time_units_cache)

    if num_units == 1:

        return time_units_cache[0]

    

    formatted_time = "", "".join(time_units_cache[:-1])

    formatted_time += "" and "" + time_units_cache[-1]

            

    return formatted_time",https://www.codewars.com/kata/52742f58faf5485cae000b9a,2023-04-27 15:48:31.865,Human readable duration format,4 kyu,blue,520240,66560,davazp,"['Strings', 'Date Time', 'Algorithms']",2013-11-02T02:14:13.565Z,algorithms,3288,5546,2,5
5ce9c1000bab0b001134f5af,Python,1,"def quarter_of(month):

    return (month - 1) // 3 + 1",https://www.codewars.com/kata/5ce9c1000bab0b001134f5af,2023-05-12 14:27:03.960,Quarter of the year,8 kyu,white,160100,78414,Orses,"['Fundamentals', 'Mathematics']",2019-05-25T22:43:07.584Z,reference,452,4598,1,1
5592e3bd57b64d00f3000047,Python,1,"def find_nb(m):

    # This is the sum of the first n cubes

    def find_sum(n):

        return ((n * (n + 1)) // 2) ** 2

    

    left = 0

    right = m

    while left <= right:

        mid = (left + right) // 2

        volume = find_sum(mid)

        if volume == m:

            return mid

        

        if volume > m:

            right = mid - 1

        elif volume < m:

            left = mid + 1

        

    return -1",https://www.codewars.com/kata/5592e3bd57b64d00f3000047,2023-05-11 11:48:14.414,Build a pile of Cubes,6 kyu,yellow,309245,73996,g964,"['Mathematics', 'Algorithms']",2015-06-30T18:45:29.086Z,reference,2568,5576,0,3
5c511d8877c0070e2c195faf,Python,1,"import math

def validate(username, password):

    substr_length = max(math.ceil(len(username) / 2), 1)

    for i in range(len(username) // 2 + 1):

        if username[i:i + substr_length] in password:

            return False

        

    substr_length = max(math.ceil(len(password) / 2), 1)

    for i in range(len(password) // 2 + 1):

        if password[i:i + substr_length] in username:

            return False



    return True",https://www.codewars.com/kata/5c511d8877c0070e2c195faf,2023-05-08 17:22:14.954,Password should not contain any part of your username.,7 kyu,white,8071,455,Bethany,"['Regular Expressions', 'Strings', 'Fundamentals']",2019-01-30T07:11:10.766Z,reference,40,80,1,0
568dcc3c7f12767a62000038,Python,1,"class Person:

    def __init__(self, name, employed, vacation):

        self.employed = employed

        self.vacation = vacation

        self.name = name

        

    def is_employed(self):

        return self.employed

    

    def is_on_vacation(self):

        return self.vacation

    

def set_alarm(employed, vacation):

    Geoffrey = Person(""Geoffrey"", employed, vacation)

    return Geoffrey.is_employed() and not Geoffrey.is_on_vacation()",https://www.codewars.com/kata/568dcc3c7f12767a62000038,2023-05-12 09:42:11.505,L1: Set Alarm,8 kyu,white,110814,66174,Swolebrain,"['Fundamentals', 'Logic']",2016-01-07T02:24:01.699Z,reference,277,4512,0,1
55a144eff5124e546400005a,Python,2,"class Person(object):

    def __init__(self, name,age):

        self.name = name

        self.age = age

    

    @property

    def info(self):

        return f""{self.name}s age is {self.age}""",https://www.codewars.com/kata/55a144eff5124e546400005a,2023-04-19 18:07:51.568,Classy Classes,8 kyu,white,29514,11480,matt c,['Fundamentals'],2015-07-11T16:38:51.695Z,reference,103,1185,0,3
5b39e91ee7a2c103300018b3,Python,1,"import re

def remove_consecutive_duplicates(s : str) -> str:

    return "" "".join(re.findall(r""\b(\S+)\b(?! \b\1\b)"", s))",https://www.codewars.com/kata/5b39e91ee7a2c103300018b3,2023-05-05 14:03:34.261,Remove consecutive duplicate words,7 kyu,white,22354,6569,e.mihaylin,"['Strings', 'Regular Expressions', 'Algorithms']",2018-07-02T08:58:06.179Z,algorithms,136,843,0,0
55f8a9c06c018a0d6e000132,Python,1,"import re

def validate_pin(pin):

    return bool(re.match(r""^(?:\d{4})(?# I just found out you can write regex comments, pretty cool)(?:\d{2})?(?![\n\r])(?# This is all really obvious so no need to explain it)$"", pin))",https://www.codewars.com/kata/55f8a9c06c018a0d6e000132,2023-05-06 12:43:15.248,Regex validate PIN code,7 kyu,white,760516,135345,JMurphyWeb,"['Regular Expressions', 'Fundamentals']",2015-09-15T23:37:56.294Z,reference,1781,9218,1,8
56a921fa8c5167d8e7000053,Python,1,"def password(string):    

    if len(string) < 8:

        return False

    # Gather lists of things

    chars = [char for char in string if not char.isnumeric()]

    nums = [char for char in string if char.isnumeric()]

    uppers = [char for char in chars if char == char.upper()]

    lowers = [char for char in chars if char == char.lower()]

    if not uppers or not lowers or not nums:

        return False

    

    return True",https://www.codewars.com/kata/56a921fa8c5167d8e7000053,2023-04-18 16:56:11.043,Password validator,7 kyu,white,12140,3508,tdowek1,"['Fundamentals', 'Regular Expressions', 'Algorithms']",2016-01-30T14:42:26.183Z,reference,69,378,1,2
56b1f01c247c01db92000076,BF,1,">,[>,]<[<]>[..>]",https://www.codewars.com/kata/56b1f01c247c01db92000076,2023-05-06 17:37:34.375,Double Char,8 kyu,white,116994,59387,Alpri Else,"['Fundamentals', 'Strings']",2016-02-03T12:18:36.981Z,reference,473,4491,0,2
59a96d71dbe3b06c0200009c,BF,1,",[>>++++[<++++++++++>-]<+++

<[>>+>+<<<-]

++++++++++

>>[->>+<<<.>]

>>[<<+>>-]<-

[<<<.>>[<.>->>+<<]>>[<<+>>-]<-]<<<[-]]",https://www.codewars.com/kata/59a96d71dbe3b06c0200009c,2023-05-15 10:16:06.091,Build a square,7 kyu,white,41173,14636,Capocaccia,"['Fundamentals', 'ASCII Art']",2017-09-01T14:24:01.237Z,reference,150,1445,2,2
596f7ec359f9e9b017000006,BF,1,",>,[<.>-]",https://www.codewars.com/kata/596f7ec359f9e9b017000006,2023-05-15 08:02:43.256,BF basics #2: Repeat the input,7 kyu,white,1112,381,ice1000,['Fundamentals'],2017-07-19T16:18:34.316Z,reference,2,109,0,0
596f80b5f468ae8daa000013,BF,1,.+[.+],https://www.codewars.com/kata/596f80b5f468ae8daa000013,2023-05-15 08:04:13.013,BF basics #1: All ascii characters,7 kyu,white,1661,454,ice1000,['Fundamentals'],2017-07-19T15:54:30.907Z,reference,2,103,0,0
60b9c96dce6b05000eccac7d,BF,1,"[][*][a][*][b][*][c][*][d][*][]

>++++++++++++++++++++++++++++++++++++++++++>,[>++++++++++++++++++++++++++++++++++++++++++>,]<[<]>[.>]",https://www.codewars.com/kata/60b9c96dce6b05000eccac7d,2023-05-09 08:48:36.942,[BF] Insert Asterisks,8 kyu,white,242,118,RNOH,['Fundamentals'],2021-06-05T08:00:35.390Z,reference,2,39,0,0
60b9c96dce6b05000eccac7d,BF,2,"++++++>++++++[<++++++>-]<.>,[.<.>,]",https://www.codewars.com/kata/60b9c96dce6b05000eccac7d,2023-05-09 08:53:50.746,[BF] Insert Asterisks,8 kyu,white,242,118,RNOH,['Fundamentals'],2021-06-05T08:00:35.390Z,reference,2,39,0,0
596f7d99f468ae8daa00000b,BF,1,"++++>+++++++[<++++>-]++>+++++>+++++[<++++++>-]<[<++>-]+++++>++++>+++[<+++++>-]<[<+++++>-]

<<.>+.+++++++..+++.<<.>+++++++++++++++.>.+++.------.--------.<<+.",https://www.codewars.com/kata/596f7d99f468ae8daa00000b,2023-05-15 07:54:40.541,BF basics #0: Hello World,7 kyu,white,807,420,ice1000,"['Fundamentals', 'Mathematics']",2017-07-19T15:41:14.449Z,reference,5,103,0,1
57a0556c7cb1f31ab3000ad7,BF,1,",[--------------------------------.>,]",https://www.codewars.com/kata/57a0556c7cb1f31ab3000ad7,2023-05-06 17:41:46.198,MakeUpperCase,8 kyu,white,178637,113235,wichu,"['Fundamentals', 'Strings']",2016-08-02T08:10:24.014Z,reference,358,6097,2,3
57fae964d80daa229d000126,BF,1,">,[[>,]<[<]>>[<.>>]+++++++++++[<--->-]<[+++++++++++++++++++++++++++++++++.>][-]]",https://www.codewars.com/kata/57fae964d80daa229d000126,2023-05-07 06:48:38.161,Exclamation marks series #1: Remove an exclamation mark from the end of string,8 kyu,white,86456,22204,myjinxin2015,"['Fundamentals', 'Strings']",2016-10-10T01:18:33.551Z,reference,236,2643,1,1
596f88f359f9e99030000012,BF,1,",>,[<+>-]<.",https://www.codewars.com/kata/596f88f359f9e99030000012,2023-05-15 09:35:43.460,BF basics #3: Plusing,7 kyu,white,886,383,ice1000,"['Fundamentals', 'Mathematics']",2017-07-19T16:30:02.419Z,reference,3,103,0,1
5a79601b373c2e3b4a00013c,BF,1,"++++++>++++++[<++++++>-]

,[<.>,]",https://www.codewars.com/kata/5a79601b373c2e3b4a00013c,2023-05-15 08:09:03.498,[BF] Hide the Password,7 kyu,white,486,224,iNont,"['Fundamentals', 'Algorithms', 'Strings']",2018-02-06T07:58:23.836Z,reference,3,66,0,0
5e5f09dc0a17be0023920f6f,SQL,1,"SELECT capital FROM countries

WHERE (continent = 'Africa' OR continent = 'Afrika') AND (country LIKE 'E%')

ORDER BY capital ASC

LIMIT 3;",https://www.codewars.com/kata/5e5f09dc0a17be0023920f6f,2023-05-03 08:24:34.378,Countries Capitals for Trivia Night (SQL for Beginners #6),7 kyu,white,46047,10204,MaikelNabil,"['Fundamentals', 'SQL', 'Databases', 'Data Science']",2020-03-04T03:28:39.410Z,reference,101,853,2,1
5a023c426975981341000014,SQL,1,"--# write your SQL statement here: 

-- you are given a table 'otherangle' with columns 'a' and 'b'.

-- return a table with these columns and your result in a column named 'res'.



SELECT a, b, 180 - a - b AS res

FROM otherangle",https://www.codewars.com/kata/5a023c426975981341000014,2023-05-05 08:12:49.491,Third Angle of a Triangle,8 kyu,white,102663,75711,user5651159,['Fundamentals'],2017-11-07T23:12:18.238Z,reference,187,4192,0,4
580878d5d27b84b64c000b51,SQL,1,"--# write your SQL statement here: 

-- you are given a table 'sumtriangular' with column 'n'

-- return a table with this column and your result in a column named 'res'.



SELECT n, 

CASE

  WHEN n >= 0 THEN

    (n * (n + 1) * (2 * n + 1) / 6 + n * (n + 1) / 2) / 2

  ELSE

    0

END AS res

FROM sumtriangular;",https://www.codewars.com/kata/580878d5d27b84b64c000b51,2023-05-03 19:18:38.728,Sum of Triangular Numbers,7 kyu,white,38111,14490,ThomasL,"['Mathematics', 'Fundamentals']",2016-10-20T07:57:16.184Z,reference,211,1503,0,0
5910b0d378cc2ba91400000b,SQL,1,"SELECT * FROM students

WHERE tuition_received = false;",https://www.codewars.com/kata/5910b0d378cc2ba91400000b,2023-05-03 07:57:35.102,Collect Tuition (SQL for Beginners #4),8 kyu,white,31370,18961,MaikelNabil,"['Fundamentals', 'SQL', 'Databases']",2017-05-08T18:06:21.119Z,reference,64,1799,1,0
594257d4db68b6e99200002c,SQL,1,"/*  SQL  */

SELECT project,

REGEXP_REPLACE(address, '[^a-zA-Z]+', '', 'g') AS letters,

REGEXP_REPLACE(address, '[^0-9]+', '', 'g') AS numbers

FROM repositories;",https://www.codewars.com/kata/594257d4db68b6e99200002c,2023-05-07 15:09:59.090,SQL: Regex AlphaNumeric Split,6 kyu,yellow,20426,2878,PG1,"['Fundamentals', 'Regular Expressions', 'SQL']",2017-06-15T16:01:43.675Z,reference,84,351,2,1
5811527d9d278b242f000006,SQL,1,"CREATE VIEW departments_over_10k_sales AS (

SELECT departments.id AS id

FROM departments

JOIN sales ON departments.id = sales.department_id

JOIN products ON products.id = sales.product_id

GROUP BY departments.id

HAVING SUM(products.price) > 10000

);



CREATE VIEW members_approved_for_voucher AS (

SELECT

  members.id AS id,

  SUM(products.price) OVER (PARTITION BY sales.member_id) AS total_spending

  FROM sales

  JOIN departments_over_10k_sales ON departments_over_10k_sales.id = sales.department_id

  JOIN products ON products.id = sales.product_id

  JOIN members ON members.id = sales.member_id

);



SELECT members.id, members.name, members.email, m.total_spending

FROM members_approved_for_voucher as m

JOIN members

ON m.id = members.id

GROUP BY members.id, m.total_spending

HAVING m.total_spending > 1000

ORDER BY members.id;",https://www.codewars.com/kata/5811527d9d278b242f000006,2023-05-08 04:54:32.769,SQL Basics: Simple VIEW,5 kyu,yellow,36074,3524,matt c,"['SQL', 'Fundamentals']",2016-10-27T02:02:15.296Z,reference,242,385,3,2
57eae65a4321032ce000002d,SQL,2,"SELECT x, REPLACE(

  REPLACE(

    REPLACE(

      REPLACE(

        REPLACE(

          REPLACE(

            REPLACE(

              REPLACE(

                REPLACE(x, '1', '0')

                , '2', '0')

              , '3', '0')

            , '4', '0')

          , '5', '1')

        , '6', '1')

      , '7', '1')

    , '8', '1')

  , '9', '1')

as res FROM fakebin;",https://www.codewars.com/kata/57eae65a4321032ce000002d,2023-05-03 07:37:59.367,Fake Binary,8 kyu,white,251372,98119,PG1,"['Fundamentals', 'Strings', 'Arrays']",2016-09-27T21:44:04.295Z,reference,952,6526,1,1
594633020a561e329a0000a2,SQL,1,"SELECT race,

COUNT(race) AS count

FROM demographics

GROUP BY race

ORDER BY count DESC",https://www.codewars.com/kata/594633020a561e329a0000a2,2023-05-14 06:55:05.789,Easy SQL: Counting and Grouping,7 kyu,white,31366,12660,PG1,"['Fundamentals', 'SQL']",2017-06-18T08:48:51.987Z,reference,38,1176,2,0
594a50bafd3b7031c1000013,SQL,1,"SELECT

  TO_HEX(legs) AS legs,

  TO_HEX(arms) AS arms

FROM monsters;
",https://www.codewars.com/kata/594a50bafd3b7031c1000013,2023-05-03 12:22:05.209,Easy SQL: Convert to Hexadecimal,8 kyu,white,25260,7867,PG1,"['Fundamentals', 'SQL']",2017-06-21T10:58:36.445Z,reference,54,558,1,1
590cc86f7557c0494000007e,SQL,1,"INSERT INTO participants (""name"", age)

VALUES ('Ed', 31);



UPDATE participants

SET attending =

  CASE

    WHEN age >= 21 THEN

      true

    ELSE

      false

  END;

      



SELECT * FROM participants;
",https://www.codewars.com/kata/590cc86f7557c0494000007e,2023-05-03 08:15:07.119,Register for the Party (SQL for Beginners #3),8 kyu,white,40356,17194,MaikelNabil,"['Fundamentals', 'SQL', 'Databases']",2017-05-05T19:07:55.421Z,reference,83,1407,0,0
581113dce10b531b1d0000bd,SQL,1,"SELECT MIN(age) AS age_min, MAX(age) AS age_max FROM people;",https://www.codewars.com/kata/581113dce10b531b1d0000bd,2023-05-03 11:37:19.792,SQL Basics: Simple MIN / MAX,8 kyu,white,36955,16982,matt c,"['SQL', 'Fundamentals']",2016-10-26T20:36:50.784Z,reference,48,1516,0,1
582cba7d3be8ce3a8300007c,SQL,1,"SELECT 

  s.transaction_date::date as day,

  d.name AS department,

  COUNT(s.id) AS sale_count

  FROM department d

    JOIN sale s on d.id = s.department_id

  group by day, name

  order by day asc, name asc
",https://www.codewars.com/kata/582cba7d3be8ce3a8300007c,2023-05-14 06:53:15.391,SQL Bug Fixing: Fix the QUERY - Totaling,6 kyu,yellow,33817,7673,matt c,"['Fundamentals', 'SQL', 'Data Science']",2016-11-16T20:17:26.562Z,reference,135,791,0,2
590ba881fe13cfdcc20001b4,SQL,1,"SELECT * FROM travelers

WHERE NOT (country = 'Canada' OR country = 'Mexico' OR country = 'USA');",https://www.codewars.com/kata/590ba881fe13cfdcc20001b4,2023-05-03 08:04:45.145,On the Canadian Border (SQL for Beginners #2),8 kyu,white,46940,21114,MaikelNabil,"['Fundamentals', 'SQL', 'Databases', 'Data Science']",2017-05-04T22:17:38.004Z,reference,88,2021,0,2
522551eee9abb932420004a0,SQL,1,"--# write your SQL statement here: 

-- you are given a table 'fibo' with column 'n'.

-- return a table with:

--   this column and your result in a column named 'res'

--   ordered ascending by 'n'

--   distinct results (remove duplicates)



WITH RECURSIVE fib(n, prev, current) AS (

  VALUES (1, 1::BIGINT, 0::BIGINT)

  UNION ALL

  SELECT n + 1, current, prev + current FROM fib WHERE n < 51

)

SELECT DISTINCT fibo.n, fib.current AS res

FROM fibo

JOIN fib on fibo.n = fib.n

ORDER BY fibo.n ASC",https://www.codewars.com/kata/522551eee9abb932420004a0,2023-05-07 15:00:36.789,N-th Fibonacci,6 kyu,yellow,61220,19157,boatmeme,['Algorithms'],2013-09-03T03:17:34.968Z,algorithms,181,951,1,4
5168bb5dfe9a00b126000018,SQL,1,"Start

>,[>,]<[.<]",https://www.codewars.com/kata/5168bb5dfe9a00b126000018,2023-05-06 17:34:44.818,Reversed Strings,8 kyu,white,482993,252010,jhoffner,"['Strings', 'Fundamentals']",2013-04-13T02:22:17.697Z,reference,1331,14288,1,1
58111670e10b53be31000108,SQL,1,"-- Create your SELECT statement here

SELECT DISTINCT age FROM people",https://www.codewars.com/kata/58111670e10b53be31000108,2023-05-14 06:41:15.878,SQL Basics: Simple DISTINCT,8 kyu,white,25260,18304,matt c,"['SQL', 'Fundamentals']",2016-10-26T20:53:23.684Z,reference,39,1453,0,0
580fe518cefeff16d00000c0,SQL,1,"CREATE FUNCTION increment_by_one(num INT)

RETURNS INT

AS

$$

  SELECT num + 1;

$$

LANGUAGE SQL;",https://www.codewars.com/kata/580fe518cefeff16d00000c0,2023-05-06 12:15:21.643,SQL Basics: Create a FUNCTION,7 kyu,white,25847,5967,matt c,"['SQL', 'Fundamentals']",2016-10-26T08:21:34.974Z,reference,119,373,1,1
642ff90503d3e2c9426fd500,SQL,1,"SELECT customer.customer_id,

customer.first_name || ' ' || customer.last_name AS full_name,

COUNT(CASE WHEN film.rating != 'NC-17' THEN rental.customer_id END) AS total_rentals

FROM

customer

JOIN rental

ON customer.customer_id = rental.customer_id

JOIN inventory

ON rental.inventory_id = inventory.inventory_id

JOIN film

ON inventory.film_id = film.film_id

GROUP BY customer.customer_id

HAVING COUNT(CASE WHEN film.rating = 'NC-17' THEN rental.customer_id END) = 0

ORDER BY total_rentals DESC, customer.last_name ASC

LIMIT 5",https://www.codewars.com/kata/642ff90503d3e2c9426fd500,2023-05-14 07:09:36.431,Exclude 'Adults only' films watchers,6 kyu,yellow,387,56,bornForThis,"['Databases', 'SQL', 'Fundamentals', 'Restricted']",2023-04-07T11:08:43.993Z,reference,4,29,0,1
59413d53f5c3947364000016,SQL,1,"/*  SQL  */

SELECT regexp_split_to_table(text, '[aeiouAEIOU]') AS results

FROM random_string",https://www.codewars.com/kata/59413d53f5c3947364000016,2023-05-05 18:09:06.611,SQL: Regex String to Table,7 kyu,white,11579,2128,PG1,"['Fundamentals', 'Regular Expressions', 'SQL']",2017-06-14T15:10:08.909Z,reference,64,266,1,0
5809508cc47d327c12000084,SQL,1,"-- Create your SELECT statement here

SELECT * FROM people

WHERE age > 50

ORDER BY age DESC;",https://www.codewars.com/kata/5809508cc47d327c12000084,2023-05-03 07:48:31.220,SQL Basics: Simple WHERE and ORDER BY,8 kyu,white,37476,20051,matt c,"['SQL', 'Filtering', 'Databases', 'Fundamentals']",2016-10-20T23:42:08.703Z,reference,53,1594,1,0
58111f4ee10b5301a7000175,SQL,1,"-- Create your SELECT statement here

SELECT age, COUNT(age) AS people_count

FROM people

GROUP BY age;",https://www.codewars.com/kata/58111f4ee10b5301a7000175,2023-05-05 18:05:28.082,SQL Basics: Simple GROUP BY,7 kyu,white,43585,19179,matt c,"['SQL', 'Fundamentals']",2016-10-26T21:25:40.958Z,reference,61,1573,1,0
